TID,VAR,TRP,VAL
80683911,TC,RG,0
80683911,TC,RM,0
80683911,TC,RS,0
80055511,TC,R,0
80055511,TC,RG,0
80055511,TC,RM,0
80055511,TC,RS,0
80124611,TC,R,0
80124611,TC,RG,0
80124611,TC,RM,0
80124611,TC,RS,0
80000511,TC,R,0
80000511,TC,RG,0
80000511,TC,RM,0
80000511,TC,RS,0
80051911,TC,R,0
80051911,TC,RG,0
80051911,TC,RM,0
80051911,TC,RS,0
80506511,TC,R,0
80506511,TC,RG,0
80506511,TC,RM,0
80506511,TC,RS,0
80653811,TC,R,0
80653811,TC,RG,0
80653811,TC,RM,0
80653811,TC,RS,0
80024611,TC,R,0
80024611,TC,RG,0
80024611,TC,RM,0
80024611,TC,RS,0
80057611,TC,R,0
80057611,TC,RG,0
80057611,TC,RM,0
80057611,TC,RS,0
80552811,TC,R,1
80552811,TC,RG,1
80552811,TC,RM,1
80552811,TC,RS,1
80056011,TC,R,0
80056011,TC,RG,0
80056011,TC,RM,0
80056011,TC,RS,0
80707011,TC,R,0
80707011,TC,RG,0
80707011,TC,RM,0
80707011,TC,RS,0
80032711,TC,R,0
80032711,TC,RG,0
80032711,TC,RM,0
80032711,TC,RS,0
80038611,TC,R,1
80038611,TC,RG,1
80038611,TC,RM,1
80038611,TC,RS,1
80073511,TC,R,0
80073511,TC,RG,0
80073511,TC,RM,0
80073511,TC,RS,0
80082011,TC,R,0
80082011,TC,RG,0
80082011,TC,RM,0
80082011,TC,RS,0
80082511,TC,R,1
80082511,TC,RG,1
80082511,TC,RM,1
80082511,TC,RS,1
80094211,TC,R,1
80094211,TC,RG,1
80094211,TC,RM,1
80094211,TC,RS,1
80149811,TC,R,0
80149811,TC,RG,0
80149811,TC,RM,0
80149811,TC,RS,0
80582811,TC,R,1
80582811,TC,RG,1
80582811,TC,RM,1
80582811,TC,RS,1
80659511,TC,R,0
80659511,TC,RG,0
80659511,TC,RM,0
80659511,TC,RS,0
80133311,TC,R,0
80133311,TC,RG,0
80133311,TC,RM,0
80133311,TC,RS,0
80030911,TC,R,0
80030911,TC,RG,0
80030911,TC,RM,0
80030911,TC,RS,0
80031011,TC,R,1
80031011,TC,RG,1
